<<<<<<< HEAD
0.2635755637583833 0.05287059923422477 1.058894323668857
0.393018279667232 0.5570825023960293 0.44295608887901394
0.19491068803752132 0.666678502077315 0.534030094821158
0.24020328478978292 0.2549284360174554 1.0666629246501766
0.40235755422468866 0.8501901057037122 0.09917128815604803
0.7180577770029877 0.8995126182812822 -0.014867787992517242
0.34817269617556357 0.6776881753157787 0.10548740206467964
0.30584521910227624 0.20761420436748135 1.2044325081336054
0.8338195729380978 0.5594552630177361 0.24067097126222015
0.35212850647039917 0.6878648066739284 0.14028474768653026
0.21230069221544634 0.9536232540500629 0.2002782073546414
0.06222585199175823 0.9018100154183707 0.39434215814678913
0.5291674313415926 0.6075441793947722 0.13073159539414525
0.4678620804147068 0.026039980008932928 0.4999795130118306
0.08937606693743594 0.6097240176434142 0.28874273252341265
0.8621577817681567 0.25062563579352537 0.7718803191315029
0.7570917510025934 0.5730101250804166 0.42304120296125836
0.33924438518343014 0.41084696737547566 0.5324225583640549
0.28915912473687 0.8386509722718111 0.13549820558958875
0.906077415628047 0.4604299760236199 0.26185639490322565
0.19459083284483636 0.7401357082059606 0.3073435131725653
0.7742764060927806 0.29544142995409184 0.6603546856384106
0.20297882448484184 0.0365687729558789 0.8862188325286787
0.9747267833882184 0.8096954097134788 -0.1618880765034698
0.2735569108048407 0.022435333981031036 0.8365410831278545
0.33269953075127223 0.29487323934892007 0.821791341530328
0.5083321121187888 0.1539132280920198 0.624251524112378
0.6220832457952519 0.9402983345787332 0.1972538216336635
0.4902732418205744 0.04801138383295123 0.3757456428451858
0.13699157967149644 0.6160079379774466 0.33279932282150426
0.7861303306437493 0.8634972370212688 0.13966991552673924
0.05743718908729267 0.47348779781043127 0.5983203252249313
0.28408163238020157 0.6343839550127555 0.34156365752316653
0.25489814526508947 0.2809970805168561 1.207693325267856
0.7735403118653199 0.17569377266989172 0.5363556613484792
0.12103754337329364 0.9084920850225712 0.39762104843236573
0.6782526167473193 0.30462538788352467 0.5906203642672632
0.8497282665475033 0.2135065067691827 0.39922536907133793
0.20833593131976103 0.8200021644635295 0.36605771671742804
0.0281164081307681 0.30365367124217313 0.8368786446200911
0.9358637389363941 0.2521858392038173 0.26558293100402497
0.49857301247552455 0.9738303125385612 0.09568406741816743
0.24541771985438865 0.05133087470293307 0.9142476230910891
0.05004634609033187 0.12984608915939844 0.9682430613778769
0.031105741159402567 0.3724076084528999 0.5659687110230365
0.20007803656960976 0.7477531599290916 0.2990452992405016
0.7604590634952548 0.6567042948233297 0.01810102022779328
0.9317968214920059 0.6646321043908429 -8.34103910182793e-05
0.7936827185883482 0.463202376303947 0.5661702971176454
0.80660631502612 0.9618870836515023 -0.007884125380256818
0.2967285249197241 0.10298471977264623 1.12403091821067
0.20843762357003315 0.389753441188613 0.8404500715031928
0.5753717674379283 0.9587817401169403 -0.02912647809164093
0.7289364985427733 0.9886733097842016 0.030301313131262643
0.9614041916102554 0.16572912821577368 0.492821129098255
0.2992315569320172 0.44012528168421927 0.539951954405803
0.7345897400117516 0.4471122792484944 0.42620462396380754
0.2152482938001693 0.5203248944415775 0.5177785948642593
0.3470009775863979 0.4184955224736435 0.6622161062180126
0.07716883139485653 0.21988937514937346 1.259452138522676
0.4374043061298255 0.6780832513184453 0.09558911768289913
0.6695924535054609 0.2988089523380728 0.6847740477526179
0.28051964205785473 0.41522272588779485 0.6309757076763209
0.0650138122677274 0.5782261937487251 0.14023900211668122
0.5063900589113779 0.8443379174759515 0.18888174319965428
0.15191304173213116 0.5537569529921998 0.48154439651112224
0.270829058134502 0.5390094205786051 0.5934498392930722
0.5378930895524365 0.5148511163523074 0.20383384393167747
0.76256772718548 0.42293331309521864 0.5515362295683374
0.743903519059533 0.9583382589251517 0.21251566504800237
0.2401380093056492 0.5806067484075975 0.41030178764438835
0.5755077238559286 0.48474782349435963 0.26583110372194824
0.6175274578085926 0.035329996301039945 0.28894641544073724
0.6087029841269948 0.2152491390644954 0.4500756599567488
0.5765534586241619 0.47208848085739086 0.6556567762058525
0.17692531375822185 0.7863724971748483 0.2675283062107157
0.7490912025948843 0.32149467103817275 0.5408985909309394
0.5484551104310905 0.16676603583917515 0.35703957140249437
0.19738820261304246 0.99283458342239 0.25210931010076093
0.3945173036178763 0.988628526146143 0.08207809261174699
0.6676066774759719 0.19238529221721945 0.3449814514326696
0.9411491513175279 0.029395367881671186 0.06803909692977592
0.2043614202672761 0.7970517981223778 0.3909905079108771
0.20025058862107292 0.8638762146021114 0.21794696458255397
0.44434113487527216 0.5457173504312844 0.17139358826551745
0.6127045493004898 0.2981609216735792 0.6021186458669983
0.9635249006904609 0.9609811115874506 0.04208147528155439
0.8353902468964846 0.17667312579586847 0.46484259513221066
0.9116035491345381 0.14832899726971105 0.12041419423274319
0.08666309293838337 0.8902586832553021 0.2534449091776872
0.04717844892338796 0.7265868672661927 0.33167524443358964
0.9401816616303593 0.07431408566617115 0.2618422031698671
0.4444871050638821 0.5961788090247437 0.21705714324770792
0.6752812783311506 0.7462848150022697 0.10181853968239883
0.238543053492006 0.605879951547099 0.3415594741043589
0.11489378974169928 0.48178072659409465 0.5338537833277688
0.4025863134246166 0.8193905565529908 0.14297640800588596
0.1879532210953021 0.12019025119074633 1.0743792348039785
0.15380749242075387 0.46993532576550445 0.702289316522298
0.22510152409606077 0.874863736671079 0.2697640362933437
0.7543780497733646 0.8217228906385234 0.0767812480581626
0.3645877772042694 0.2162334367262192 0.7774399382613435
0.962708303798002 0.8125762715566699 -0.006007363211844183
0.04474642140749285 0.0038937639727276707 0.7581980941122293
0.8837189848909104 0.4733597440433337 0.25280058223386287
0.6495802138857198 0.6035605158994768 0.20590414263694545
0.48885479468428084 0.04163749366383551 0.48449576369814396
0.4877669190073387 0.09679368640113661 0.584143286533954
0.90369411429151 0.4062238613587358 0.3517764224623317
0.29137847982382914 0.6469742007808877 0.440513722681973
0.02540923979892218 0.744960454069839 0.4133337714961314
0.18627013364827438 0.5413992424555917 0.2050208437593142
0.6506259719281396 0.5184831748561365 0.427781225607582
0.24654016985066474 0.6115681952756822 0.2816663113984418
0.7115865137859586 0.3831143715200065 0.591136973692455
0.8282954223933598 0.5357588377643969 0.4333335797273056
0.12517918126787386 0.01972366478785781 0.7682715356221254
0.7562649406108883 0.7807300571667909 0.15797446520801683
0.037043575197609147 0.1958271170864765 1.1149438288921698
0.9083907226795724 0.8888261810432238 0.04968414631394253
0.5876915075716497 0.36505058717990957 0.43154061758857953
0.35999262185800207 0.41681572147308066 0.5443790887802362
0.7882799467275947 0.9134236767881809 0.015571485390269896
0.8450226863824528 0.43244306256940523 0.4222802984717347
0.5974994605641676 0.19812084274266484 0.5549055390179751
0.1283809719161636 0.3585623803952229 0.9832365535113265
0.8343607800102854 0.9685810765022581 0.19974057248901805
0.09879105276904365 0.8011750308343192 0.3423778004066796
0.16276991322415246 0.8283763413218656 0.5680346791048982
0.0561130585062648 0.832299512714835 0.20640502421434181
0.9419027141393639 0.16629129117860542 0.19180372289748854
0.46805885192269725 0.544555508174416 0.17783461418051066
0.3419062631154376 0.5548788001191558 0.44060657837477063
0.9879271449102207 0.533685964332059 0.1280918289544748
0.9561291982462422 0.19477828933209396 0.11716698831132982
0.19168518646948862 0.7327992150992034 0.24985601873003666
0.7784008106172691 0.2365714760340325 0.5450982617102155
0.9664026342106368 0.27484524743230665 0.3344492535215447
0.5263787349692828 0.004570373463105626 0.43542759760977234
0.05387806852698884 0.6823275116753689 0.2711761377212676
0.24301226595571468 0.3629556996225406 0.8727368111178598
0.14590685111738488 0.8649061521277879 0.22850950373039924
0.333403918917883 0.17037514290285227 0.9813819368808003
0.45808034321982993 0.9488001504053618 0.2628964084792445
0.5948111715027566 0.27990480126185424 0.35995010532616983
0.6670518140732191 0.13031385799759265 0.3326093944503695
0.8505028925296138 0.17731018481752603 0.2869746751833719
0.34068255853015394 0.1428116365101042 1.1082355891770974
0.7062519838361699 0.9969608306044728 0.304079608757028
0.9274725534126387 0.08390414128335988 0.30359139966283716
0.9608332852384501 0.791926412387628 -0.0010453751101880404
0.8022129784203924 0.6908548242071422 0.11679297771998731
0.9266904220604982 0.515412699671977 0.13096966161613677
0.7210167191127261 0.9797883871508015 0.016272746311530625
0.5571323095245707 0.6626780779909447 0.2050333835593511
0.5090811400561093 0.8126507137050617 0.11104020121876708
0.020156302102492862 0.5605115179550302 0.5616578171507937
0.2346313221374775 0.5641003430120194 0.4425029984193815
0.4249183163759702 0.2881826747128903 0.4242537164207063
0.7346084812533011 0.10375254932632505 0.268310061707727
0.7532273713446077 0.07999886293707448 0.3515822344589669
0.7533570389599811 0.9530051175491339 0.18855495874986294
0.3298336226307169 0.6249566990426132 0.20841671840253911
0.4063734742262255 0.8293155648778954 0.06688341253072806
0.12695576240510553 0.3225956838371937 0.8140457540974763
0.31730136253865826 0.5280044933362101 0.36507710382483965
0.46632198493417354 0.7638901291814497 0.013220584533316346
0.6472485927559669 0.42032927756364313 0.3316305601849554
0.14660785329530523 0.15880534381678413 1.201432565174731
0.3138976348587723 0.6184482138942838 0.44627469457964497
0.27645431408086696 0.316768798125297 0.8720569150154825
0.08852718588525454 0.6631137297281927 0.5255041336266897
0.46491839313293004 0.9480251085730965 0.03862913693484768
0.11258818423156125 0.44912147109272493 0.5058115195363775
0.12233748903961916 0.5099262820595096 0.39894543240417046
0.7860076103223969 0.5970622352579534 0.1441576591806675
0.10430527817151003 0.8402751894756202 0.38295689980773207
0.8904726570511198 0.7169461462580264 0.17546358739309334
0.2176541446609035 0.96927081869383 0.3489019807071503
0.9030857105780095 0.25760029577507104 0.4555344924337299
0.46631608630763755 0.5565025548948742 0.36507915704593086
0.7056554506477214 0.1958392433102245 0.4548781995076007
0.5274824425195042 0.9712213383127686 0.2992195958522522
0.0033981786768296773 0.9436750690367061 0.23351282143600124
0.8426309861263138 0.8569651929205206 -0.07100469414707188
0.8350655561228354 0.3360020793462425 0.5077244472280895
0.9361224545686837 0.667743715909062 0.10221593945728148
0.6775045923289638 0.43657696475083807 0.6646650589654919
0.16632887514661154 0.01935820844462044 0.7107669707118318
0.10403043539502232 0.10348936286152766 1.038235131214942
0.43638588561405467 0.8908879125115229 0.1771377547791634
0.5727260165520487 0.9807838842682325 0.3373970336794748
0.5780124027810672 0.6451453596398701 0.19507207077492575
0.6832743407615143 0.9183450780097613 0.030336075745076227
0.39799928333057755 0.6397685439643139 0.18551523894408886
0.9316411145312289 0.8332522416526664 0.04568636581752889
0.46704609014528553 0.2449638247940158 0.4413151993812234
0.3972277028974224 0.2615522735548621 0.7022071550115303
0.7327675710263215 0.9302321836567264 -0.12699370416220462
0.6746508899068235 0.0034455680703099345 0.11015937651094651
0.6842978255242593 0.06477105413165263 0.1722659813420082
0.42858554018464545 0.23359492009477945 0.7196144501370648
0.9944761453355979 0.4704845780269613 0.1540592963841544
0.15085773947298464 0.7358526274755331 0.28174633551525746
0.2983679273476826 0.9644436736304218 0.27284114219278965
0.4955072434166372 0.16841616742856091 0.47246048868003404
0.7449786098871627 0.7477997027340626 0.2542677193071022
0.8826310590788546 0.6062416987435651 0.22122466363189477
0.16986952885956863 0.6937261593083817 0.1897912443771305
0.7824037433792868 0.44285252993727686 0.6248106199262309
0.5592019587722956 0.7016061748956641 0.1007210771436618
0.16470285421602537 0.8027079457818701 0.2838367356929796
0.015279914584458876 0.707207012374043 0.36476018380582625
0.5663090635416472 0.5812315709289234 0.2549942283468119
0.3594778688714979 0.6849753162677124 0.24714556807997407
0.06095202750719686 0.9236603790994112 0.1911421415448898
0.2169946810057718 0.03464245957158485 1.002307731703767
0.7746152183964307 0.015856585086426622 0.3719000492950425
0.8156003326484232 0.5045164509157469 0.2757641291976874
0.038249812469401956 0.6518996228597029 0.2887537541280521
0.3340500631899861 0.500331086458259 0.5402045418364633
0.393110408025121 0.11787395689330393 0.8506700673942856
0.5331068946496024 0.7896499033104819 0.09256106919549985
0.3990661184148836 0.5962717717900893 0.3386558665307565
0.7390776064096273 0.4833959051788346 0.34435585943383074
0.032414631369560576 0.31088733229069676 0.9840835139531788
0.4923305126470795 0.15475045724131498 0.3582957883430735
0.28421625699775077 0.5859528501700058 0.41834116700611185
0.6977599276943195 0.7188987482619429 0.003233459708440245
0.8533602171597393 0.6605608128398743 0.025859166129462458
0.3170609956862448 0.28315865430415044 1.062222843861038
0.6419239757936822 0.06464561630425958 0.4985565872539799
0.0766015261053985 0.589813121226989 0.2529007775157298
0.07413942745507374 0.7889647210736784 0.3523909546031179
0.2896446857068691 0.5262046730336113 0.30023425040095825
0.3460767796562181 0.6695304176295699 0.2933589453703823
0.4536221363918784 0.7327626851818948 -0.03476335073415035
0.2840674639095694 0.660128225298776 0.415382434082072
0.14588673702274613 0.3494590315143784 0.8981864188153549
0.8589982311761937 0.1754345698260007 0.5350919196404916
0.7510923026036006 0.5702062081741834 0.2887246671447561
0.10311160968637212 0.8397151213470054 0.22735693912772997
0.04616533318052063 0.36097386118640495 0.8857338549624654
0.6643028567304458 0.8086954976048517 -0.01718142037089787
0.8248691501962272 0.477245525268323 0.37803130609600766
0.28685478786089713 0.2987787978907541 1.1040990083445918
0.8952905510705715 0.8287948362281622 0.19400567947038705
0.9132763814922421 0.623525456644372 0.1042026180445783
0.33543934821190724 0.32241774885298946 0.8388433882073495
0.6801967877949099 0.530947609074871 0.21682794653163606
0.7725847645215266 0.804667450164101 0.1275661920526799
0.6862855206749697 0.4961722513824708 0.36036469798166293
0.6224212675788356 0.11493278046123179 0.26039426464305304
0.5169748738618989 0.7396485713402153 0.010256973455078262
0.07653216440814048 0.671404558684708 0.30581966155532964
0.1619011644871714 0.45777700362574514 0.6100723897555047
0.920181273158578 0.5406632768487306 0.11025028419024346
0.28276767772931144 0.9646638108924412 0.2774464162249278
0.027888039897697503 0.5623089948328305 0.46277358008832215
0.29550620389865867 0.08987181708727954 0.8712751984202484
0.29099918437246386 0.6704812849032389 0.319195787596248
0.8216084795936062 0.5431470961848063 0.25458283345671734
0.3413334870362005 0.0024652697046704253 0.5727473990294532
0.4616912489425047 0.6232705552030293 0.1832846900703184
0.491494267497512 0.5000413718766555 0.353311678611589
0.20796553363748205 0.9655271759340949 0.40769049068873986
0.394394708911575 0.22448953537713445 0.8801861733763078
0.9778467782096129 0.6943290829031895 -0.07336067730687619
0.5401946252774078 0.8433125769254587 -0.08475166600795657
0.5426330606268001 0.2790413490703345 0.34046126791867926
0.22843954705295488 0.6994648592663697 0.3252612044255022
0.2685159203514348 0.22002102187048955 1.3180842981715646
0.9206109536286531 0.7162261952941057 0.0014582389956414865
0.7252197295263231 0.9704530316702301 -0.021107913067110393
0.7792066644566932 0.5980692480671138 0.17904103151636763
0.294881040126611 0.5600277987290986 0.3620030791077845
0.6469153693735805 0.5607189225578142 0.10676426454683113
0.7948842696057508 0.898815441584317 0.03507744890259594
0.6166236478891963 0.6767330922210218 0.04567682713009463
0.05201818466117625 0.1934180129697437 0.8056838279847756
0.7838625693745972 0.7959193204899293 0.06591806065750266
0.0575493448072244 0.6140249327499809 0.3637478401682124
0.38975702385469757 0.8044121940619671 0.05471603252637332
0.7888791049922846 0.14664472105340864 0.3915894627852051
0.231097473517465 0.5131455383383864 0.5191842414123427
0.8750389393056244 0.7226164881823895 -0.0018610119238625655
0.4294681527003267 0.7901347361980042 0.08279348547736361
0.9357352023836801 0.6730112403764098 0.07940550516745366
0.3209689929354803 0.7630649060035685 0.34006217478866385
0.4374957333355516 0.9049033415848152 0.3833852911894426
0.5314670640743494 0.6035993953766151 0.3412297432102506
0.9923571520513951 0.7247677475066499 0.09867916541706086
0.2151068383891298 0.858292430449633 0.2616072260008191
0.5099674403304653 0.5775892905378471 0.34960370837206145
0.8304011087872366 0.4775608834570231 0.60289953812268
0.8120228312605916 0.34870038322710606 0.6498322878375441
0.19887712328314633 0.48152704879241026 0.6490862384116459
0.40358163482637865 0.127965645977823 0.8549386141134201
0.45332961993749765 0.47048685990142325 0.5451027700464716
0.1542168130521574 0.6654945638071446 0.18597860330423158
0.7901015789148613 0.9980926219663054 0.10752701059775285
0.6648292926507171 0.13512019058682012 0.35676784553993396
0.6040660573592107 0.6680664186384135 0.43265648210254715
0.4893899482743199 0.8705663006614927 0.03236170751190783
0.348845109033868 0.48692997725706066 0.3884580224947874
0.13631580543775612 0.8144940854508711 0.22347843073503634
0.5612630790298259 0.1877456776700811 0.5730487270720641
0.9418751160239716 0.6024665927490539 0.133232943993354
0.5526422156220666 0.5261917191438182 0.19028499828340079
0.03859431576922012 0.6030187210503695 0.3861952566267811
0.22817540884063237 0.5086597290012179 0.5117618598811194
0.23374292712006328 0.20231768335430778 1.1909720743763486
0.9072522613754357 0.4252395819556333 0.3086194557563108
0.36998860310379444 0.1906372672654164 0.9737757147240667
0.21485899492718152 0.7502180335235276 0.24356941720332073
0.6664456956926369 0.8244339633158452 0.14514944021774584
0.40109876623962104 0.7872607423695648 0.040725348215940774
0.9555425452047118 0.5313344255732861 0.18723662954791773
0.09663608483750175 0.560115219147957 0.4367930069998006
0.8581272181792561 0.9973030754745157 0.05115312246500246
0.572965047528929 0.0585931121039025 0.2624341521455512
0.5745185544150732 0.6553574036584578 0.11091237145912408
0.529702913474026 0.9325259959101332 0.09957668798443177
0.5924738972685564 0.34989231579934754 0.4914621724837678
0.9714986082110396 0.3395662192480505 0.2559451873610403
0.7684652486064022 0.038466060796064516 0.10253447938624782
0.016073881893327924 0.46600801701751604 0.6561115635849993
0.44151579407202257 0.5063282642785313 0.1900927209065453
0.6458462437788528 0.8312049840505281 0.05602618894628536
0.9163402451942338 0.3827022100300713 0.5224548410502783
0.473500501083428 0.03858909879150629 0.5566433619826606
0.4700160560826976 0.6359340697102064 0.16260657145788826
0.25868303430539286 0.8772568474571751 0.1478079996043838
0.5289352362368878 0.30024032570542614 0.4452480172024878
0.5625628170600239 0.2745750885106558 0.6609428676537696
0.4940575313355039 0.5714626367666892 0.29528827130120844
0.04122457813310443 0.6200142346599528 0.2994948511726928
0.8919959305273555 0.9608538225231414 0.27128996603224026
0.8575692991325198 0.8218224295633446 0.12653462297896095
0.5199740571750345 0.3942104977579086 0.2928890776847608
0.25880445568453325 0.8344709671787159 0.3191423612591026
0.8888844901022578 0.48341031899114606 0.3818524421358026
0.08644921818717866 0.056656335439368544 0.9875948352366395
0.28610096547913466 0.7707281922972187 0.26750071080074567
0.27819529552461497 0.5969133886079904 0.34718428474723095
0.4166251319674972 0.059950167890436945 0.3215164096120579
0.38850133081530547 0.7168771805499365 0.037317461482010095
0.4603018372570673 0.9741372076478314 0.26472171142030954
0.1775335497978332 0.7629610304250041 0.2907194457033464
0.7784735397367727 0.06594759482846801 0.2926691747278217
0.07886557915262216 0.007113912832762748 0.9941582253299142
0.1889526839829483 0.16148511403098864 1.241855425942315
0.8037131715688683 0.026126753017294835 0.048560856286185505
0.7485995371360731 0.7137973300897325 0.03909905448626809
0.13610349004535405 0.25865089741145864 1.2049324053088353
0.5345809168507197 0.9727544931378557 0.005450483766625713
0.5826560430721247 0.11730946166559353 0.39583482102635165
0.47164637562486744 0.2293228249514513 0.5779562729301773
0.9273554485388449 0.1528988193548072 0.42822621416335205
0.03772747850408209 0.7997839839257833 0.4976700397771024
0.014289708603287155 0.08989498002226082 0.934325857730923
0.6026221138500268 0.5203693338332374 0.46815868685160256
0.33602029936666855 0.04705832205901839 0.8322128614277913
0.9068932345689051 0.5356180721775438 0.2350239806972575
0.6366738264596415 0.7467909968783086 0.050504686010270666
0.8025082413856239 0.5513880768893268 0.2752207881295688
0.36141553084642597 0.4604439370781034 0.45597364474223856
0.7689752500568633 0.8434503683971195 -0.08750360590698152
0.09189003391338302 0.7898036841766313 0.056160904810014844
0.9263277547787031 0.5104112710838645 0.2810935507693951
0.007376429557537922 0.104404062149141 0.7985719329877924
0.5424169452642228 0.5359967727792074 0.3428121533259225
0.3363140049030082 0.30505083869027527 0.8319097672260926
